############################################################
#          Grid for Magnetic Declination
############################################################
#   7 Fields:
#     (1) Date in decimal years
#     (2) Latitude in decimal Degrees
#     (3) Longitude in decimal Degrees
#     (4) Elevation in km GPS
#     (5) Declination in Degree
#     (6) Declination_sv in Degree
#     (7) Declination_uncertainty in Degree
#
#   Magnetic Model: WMM-2020 (calculator version 0.5.1.11) 
#  Caution: location is approaching the blackout zone around the magnetic pole as defined by the WMM military specification (https://www.ngdc.noaa.gov/geomag/WMM/data/MIL-PRF-89500B.pdf). Compass accuracy may be degraded in this region.
#  Warning: location is in the blackout zone around the magnetic pole as defined by the WMM military specification (https://www.ngdc.noaa.gov/geomag/WMM/data/MIL-PRF-89500B.pdf). Compass accuracy is highly degraded in this region.
############################################################
2020.00000,85.00100,70.00000,10.00000,56.06077,0.93994,1.98897
2020.00000,85.00100,75.00000,10.00000,59.53257,0.98848,2.13945
2020.00000,85.00100,80.00000,10.00000,62.82552,1.04643,2.32235
2020.00000,85.00100,85.00000,10.00000,65.89042,1.11505,2.54668
2020.00000,85.00100,90.00000,10.00000,68.65895,1.19533,2.82498
2020.00000,85.00100,95.00000,10.00000,71.03361,1.28725,3.17493
2020.00000,85.00100,100.00000,10.00000,72.87084,1.38801,3.62211
2020.00000,85.00100,105.00000,10.00000,73.95209,1.48761,4.20390
2020.00000,85.00100,110.00000,10.00000,73.93338,1.55805,4.97516
2020.00000,85.00100,115.00000,10.00000,72.25919,1.52646,6.01295
2020.00000,85.00100,120.00000,10.00000,68.03503,1.21306,7.40662
2020.00000,85.00100,125.00000,10.00000,59.95893,0.23202,9.17556
2020.00000,85.00100,130.00000,10.00000,46.87712,-1.89733,10.99016
2020.00000,85.00100,135.00000,10.00000,29.96159,-4.70727,11.92167
2020.00000,85.00100,140.00000,10.00000,13.90875,-6.40213,11.39541
2020.00000,85.00100,145.00000,10.00000,2.41264,-6.53647,10.10138
2020.00000,85.00100,150.00000,10.00000,-4.50484,-6.00314,8.81910
2020.00000,85.00100,155.00000,10.00000,-8.21245,-5.38950,7.80538
2020.00000,85.00100,160.00000,10.00000,-9.89602,-4.87165,7.06221
2020.00000,85.00100,165.00000,10.00000,-10.33886,-4.47067,6.53695
2020.00000,85.00100,170.00000,10.00000,-10.04156,-4.16863,6.18121
2020.00000,85.00100,175.00000,10.00000,-9.33971,-3.94248,5.96058
2020.00000,85.00100,180.00000,10.00000,-8.47990,-3.77121,5.85312
2020.00000,80.00100,-180.00000,10.00000,-1.16901,-1.03105,1.41493
2020.00000,80.00100,-175.00000,10.00000,1.51599,-1.04646,1.42641
2020.00000,80.00100,-170.00000,10.00000,4.15840,-1.06380,1.45119
2020.00000,80.00100,-165.00000,10.00000,6.70537,-1.08238,1.49023
2020.00000,80.00100,-160.00000,10.00000,9.09670,-1.10140,1.54515
2020.00000,80.00100,-155.00000,10.00000,11.25921,-1.11964,1.61837
2020.00000,80.00100,-150.00000,10.00000,13.09918,-1.13499,1.71332
2020.00000,80.00100,-145.00000,10.00000,14.49162,-1.14351,1.83461
2020.00000,80.00100,-140.00000,10.00000,15.26458,-1.13777,1.98823
2020.00000,80.00100,-135.00000,10.00000,15.17722,-1.10370,2.18130
2020.00000,80.00100,-130.00000,10.00000,13.89234,-1.01518,2.42071
2020.00000,80.00100,-125.00000,10.00000,10.95596,-0.82642,2.70843
2020.00000,80.00100,-120.00000,10.00000,5.83279,-0.46909,3.02941
2020.00000,80.00100,-115.00000,10.00000,-1.87737,0.11743,3.33004
2020.00000,80.00100,-110.00000,10.00000,-11.91315,0.88271,3.50711
2020.00000,80.00100,-105.00000,10.00000,-22.86234,1.58168,3.46389
2020.00000,80.00100,-100.00000,10.00000,-32.69926,1.96274,3.21195
2020.00000,80.00100,-95.00000,10.00000,-40.10564,2.01680,2.85979
2020.00000,80.00100,-90.00000,10.00000,-44.89948,1.88803,2.50669
2020.00000,80.00100,-85.00000,10.00000,-47.50747,1.69885,2.19843
2020.00000,80.00100,-80.00000,10.00000,-48.46209,1.50974,1.94435
2020.00000,80.00100,-75.00000,10.00000,-48.20670,1.34211,1.73918
2020.00000,80.00100,-70.00000,10.00000,-47.06796,1.20012,1.57417
2020.00000,80.00100,-65.00000,10.00000,-45.27773,1.08177,1.44106
2020.00000,80.00100,-60.00000,10.00000,-43.00006,0.98342,1.33310
2020.00000,80.00100,-55.00000,10.00000,-40.35230,0.90145,1.24502
2020.00000,80.00100,-50.00000,10.00000,-37.41982,0.83274,1.17281
2020.00000,80.00100,-45.00000,10.00000,-34.26599,0.77475,1.11340
2020.00000,80.00100,-40.00000,10.00000,-30.93877,0.72548,1.06444
2020.00000,80.00100,-35.00000,10.00000,-27.47525,0.68335,1.02412
2020.00000,80.00100,-30.00000,10.00000,-23.90467,0.64711,0.99104
2020.00000,80.00100,-25.00000,10.00000,-20.25061,0.61578,0.96411
2020.00000,80.00100,-20.00000,10.00000,-16.53251,0.58861,0.94250
2020.00000,80.00100,-15.00000,10.00000,-12.76674,0.56498,0.92555
2020.00000,80.00100,-10.00000,10.00000,-8.96749,0.54441,0.91279
2020.00000,80.00100,-5.00000,10.00000,-5.14739,0.52650,0.90386
2020.00000,80.00100,0.00000,10.00000,-1.31807,0.51095,0.89853
2020.00000,80.00100,5.00000,10.00000,2.50939,0.49751,0.89667
2020.00000,80.00100,10.00000,10.00000,6.32404,0.48595,0.89826
2020.00000,80.00100,15.00000,10.00000,10.11461,0.47611,0.90338
2020.00000,80.00100,20.00000,10.00000,13.86908,0.46784,0.91223
2020.00000,80.00100,25.00000,10.00000,17.57417,0.46101,0.92511
2020.00000,80.00100,30.00000,10.00000,21.21474,0.45552,0.94248
2020.00000,80.00100,35.00000,10.00000,24.77307,0.45128,0.96496
2020.00000,80.00100,40.00000,10.00000,28.22787,0.44817,0.99337
2020.00000,80.00100,45.00000,10.00000,31.55301,0.44609,1.02879
2020.00000,80.00100,50.00000,10.00000,34.71566,0.44487,1.07263
2020.00000,80.00100,55.00000,10.00000,37.67372,0.44425,1.12671
2020.00000,80.00100,60.00000,10.00000,40.37206,0.44378,1.19345
2020.00000,80.00100,65.00000,10.00000,42.73692,0.44265,1.27600
2020.00000,80.00100,70.00000,10.00000,44.66764,0.43936,1.37847
2020.00000,80.00100,75.00000,10.00000,46.02435,0.43117,1.50624
2020.00000,80.00100,80.00000,10.00000,46.61004,0.41293,1.66599
2020.00000,80.00100,85.00000,10.00000,46.14654,0.37516,1.86542
2020.00000,80.00100,90.00000,10.00000,44.24943,0.30072,2.11108
2020.00000,80.00100,95.00000,10.00000,40.42784,0.16154,2.40198
2020.00000,80.00100,100.00000,10.00000,34.18956,-0.07761,2.71477
2020.00000,80.00100,105.00000,10.00000,25.39697,-0.42882,2.98398
2020.00000,80.00100,110.00000,10.00000,14.84541,-0.82339,3.11111
2020.00000,80.00100,115.00000,10.00000,4.34326,-1.12421,3.04137
2020.00000,80.00100,120.00000,10.00000,-4.34111,-1.25895,2.82383
2020.00000,80.00100,125.00000,10.00000,-10.48091,-1.26757,2.55357
2020.00000,80.00100,130.00000,10.00000,-14.25257,-1.21920,2.29608
2020.00000,80.00100,135.00000,10.00000,-16.15840,-1.15814,2.07687
2020.00000,80.00100,140.00000,10.00000,-16.68861,-1.10362,1.89941
2020.00000,80.00100,145.00000,10.00000,-16.22602,-1.06154,1.75920
2020.00000,80.00100,150.00000,10.00000,-15.04914,-1.03226,1.65010
2020.00000,80.00100,155.00000,10.00000,-13.35757,-1.01425,1.56660
2020.00000,80.00100,160.00000,10.00000,-11.29587,-1.00558,1.50430
2020.00000,80.00100,165.00000,10.00000,-8.97129,-1.00438,1.45992
2020.00000,80.00100,170.00000,10.00000,-6.46620,-1.00905,1.43114
2020.00000,80.00100,175.00000,10.00000,-3.84673,-1.01830,1.41642
2020.00000,80.00100,180.00000,10.00000,-1.16901,-1.03105,1.41493
2020.00000,75.00100,-180.00000,10.00000,0.43323,-0.59854,0.79885
2020.00000,75.00100,-175.00000,10.00000,3.23078,-0.61763,0.80599
2020.00000,75.00100,-170.00000,10.00000,5.99867,-0.63402,0.81883
2020.00000,75.00100,-165.00000,10.00000,8.69841,-0.64738,0.83779
2020.00000,75.00100,-160.00000,10.00000,11.28727,-0.65751,0.86355
2020.00000,75.00100,-155.00000,10.00000,13.71504,-0.66421,0.89711
2020.00000,75.00100,-150.00000,10.00000,15.91980,-0.66718,0.93981
2020.00000,75.00100,-145.00000,10.00000,17.82228,-0.66572,0.99348
2020.00000,75.00100,-140.00000,10.00000,19.31783,-0.65830,1.06046
2020.00000,75.00100,-135.00000,10.00000,20.26506,-0.64187,1.14375
2020.00000,75.00100,-130.00000,10.00000,20.47028,-0.61052,1.24687
2020.00000,75.00100,-125.00000,10.00000,19.66839,-0.55347,1.37337
2020.00000,75.00100,-120.00000,10.00000,17.50757,-0.45222,1.52508
2020.00000,75.00100,-115.00000,10.00000,13.56450,-0.27897,1.69785
2020.00000,75.00100,-110.00000,10.00000,7.45886,-0.00432,1.87328
2020.00000,75.00100,-105.00000,10.00000,-0.83582,0.37057,2.01057
2020.00000,75.00100,-100.00000,10.00000,-10.56388,0.76798,2.05686
2020.00000,75.00100,-95.00000,10.00000,-20.19587,1.05902,1.98807
2020.00000,75.00100,-90.00000,10.00000,-28.24735,1.17972,1.83471
2020.00000,75.00100,-85.00000,10.00000,-34.04414,1.16764,1.65067
2020.00000,75.00100,-80.00000,10.00000,-37.66360,1.09012,1.47432
2020.00000,75.00100,-75.00000,10.00000,-39.50137,0.99351,1.32167
2020.00000,75.00100,-70.00000,10.00000,-39.97947,0.89968,1.19543
2020.00000,75.00100,-65.00000,10.00000,-39.44443,0.81638,1.09295
2020.00000,75.00100,-60.00000,10.00000,-38.15642,0.74500,1.01026
2020.00000,75.00100,-55.00000,10.00000,-36.30531,0.68460,0.94359
2020.00000,75.00100,-50.00000,10.00000,-34.02938,0.63355,0.88974
2020.00000,75.00100,-45.00000,10.00000,-31.43035,0.59025,0.84618
2020.00000,75.00100,-40.00000,10.00000,-28.58420,0.55326,0.81093
2020.00000,75.00100,-35.00000,10.00000,-25.54871,0.52142,0.78244
2020.00000,75.00100,-30.00000,10.00000,-22.36871,0.49380,0.75949
2020.00000,75.00100,-25.00000,10.00000,-19.07964,0.46966,0.74115
2020.00000,75.00100,-20.00000,10.00000,-15.71016,0.44842,0.72669
2020.00000,75.00100,-15.00000,10.00000,-12.28389,0.42963,0.71554
2020.00000,75.00100,-10.00000,10.00000,-8.82076,0.41294,0.70725
2020.00000,75.00100,-5.00000,10.00000,-5.33803,0.39805,0.70150
2020.00000,75.00100,0.00000,10.00000,-1.85110,0.38474,0.69805
2020.00000,75.00100,5.00000,10.00000,1.62570,0.37277,0.69678
2020.00000,75.00100,10.00000,10.00000,5.07838,0.36196,0.69761
2020.00000,75.00100,15.00000,10.00000,8.49250,0.35207,0.70058
2020.00000,75.00100,20.00000,10.00000,11.85228,0.34290,0.70581
2020.00000,75.00100,25.00000,10.00000,15.13969,0.33419,0.71351
2020.00000,75.00100,30.00000,10.00000,18.33335,0.32569,0.72401
2020.00000,75.00100,35.00000,10.00000,21.40731,0.31709,0.73776
2020.00000,75.00100,40.00000,10.00000,24.32956,0.30804,0.75536
2020.00000,75.00100,45.00000,10.00000,27.06002,0.29810,0.77760
2020.00000,75.00100,50.00000,10.00000,29.54796,0.28668,0.80545
2020.00000,75.00100,55.00000,10.00000,31.72822,0.27296,0.84018
2020.00000,75.00100,60.00000,10.00000,33.51604,0.25577,0.88334
2020.00000,75.00100,65.00000,10.00000,34.79989,0.23336,0.93679
2020.00000,75.00100,70.00000,10.00000,35.43210,0.20316,1.00265
2020.00000,75.00100,75.00000,10.00000,35.21834,0.16141,1.08300
2020.00000,75.00100,80.00000,10.00000,33.91036,0.10290,1.17908
2020.00000,75.00100,85.00000,10.00000,31.21582,0.02140,1.28943
2020.00000,75.00100,90.00000,10.00000,26.85615,-0.08775,1.40652
2020.00000,75.00100,95.00000,10.00000,20.71878,-0.22105,1.51272
2020.00000,75.00100,100.00000,10.00000,13.10121,-0.35836,1.58091
2020.00000,75.00100,105.00000,10.00000,4.85709,-0.46613,1.58730
2020.00000,75.00100,110.00000,10.00000,-2.85955,-0.52112,1.53015
2020.00000,75.00100,115.00000,10.00000,-9.14544,-0.52830,1.43126
2020.00000,75.00100,120.00000,10.00000,-13.65107,-0.50959,1.31819
2020.00000,75.00100,125.00000,10.00000,-16.46382,-0.48471,1.20992
2020.00000,75.00100,130.00000,10.00000,-17.86069,-0.46456,1.11515
2020.00000,75.00100,135.00000,10.00000,-18.14407,-0.45319,1.03605
2020.00000,75.00100,140.00000,10.00000,-17.57568,-0.45106,0.97177
2020.00000,75.00100,145.00000,10.00000,-16.36327,-0.45712,0.92049
2020.00000,75.00100,150.00000,10.00000,-14.66661,-0.46979,0.88027
2020.00000,75.00100,155.00000,10.00000,-12.60780,-0.48740,0.84942
2020.00000,75.00100,160.00000,10.00000,-10.28085,-0.50834,0.82658
2020.00000,75.00100,165.00000,10.00000,-7.75923,-0.53113,0.81071
2020.00000,75.00100,170.00000,10.00000,-5.10176,-0.55447,0.80107
2020.00000,75.00100,175.00000,10.00000,-2.35699,-0.57725,0.79720
2020.00000,75.00100,180.00000,10.00000,0.43323,-0.59854,0.79885
2020.00000,70.00100,-180.00000,10.00000,1.26452,-0.41493,0.57210
2020.00000,70.00100,-175.00000,10.00000,3.99136,-0.43304,0.57675
2020.00000,70.00100,-170.00000,10.00000,6.68644,-0.44623,0.58446
2020.00000,70.00100,-165.00000,10.00000,9.31459,-0.45428,0.59547
2020.00000,70.00100,-160.00000,10.00000,11.83698,-0.45726,0.61017
2020.00000,70.00100,-155.00000,10.00000,14.20874,-0.45541,0.62906
2020.00000,70.00100,-150.00000,10.00000,16.37608,-0.44906,0.65286
2020.00000,70.00100,-145.00000,10.00000,18.27260,-0.43843,0.68245
2020.00000,70.00100,-140.00000,10.00000,19.81421,-0.42343,0.71898
2020.00000,70.00100,-135.00000,10.00000,20.89221,-0.40331,0.76384
2020.00000,70.00100,-130.00000,10.00000,21.36405,-0.37619,0.81863
2020.00000,70.00100,-125.00000,10.00000,21.04263,-0.33834,0.88494
2020.00000,70.00100,-120.00000,10.00000,19.68772,-0.28325,0.96378
2020.00000,70.00100,-115.00000,10.00000,17.01154,-0.20084,1.05416
2020.00000,70.00100,-110.00000,10.00000,12.72688,-0.07875,1.15053
2020.00000,70.00100,-105.00000,10.00000,6.68382,0.09072,1.23937
2020.00000,70.00100,-100.00000,10.00000,-0.89249,0.29550,1.29892
2020.00000,70.00100,-95.00000,10.00000,-9.22098,0.49418,1.30840
2020.00000,70.00100,-90.00000,10.00000,-17.15573,0.63736,1.26387
2020.00000,70.00100,-85.00000,10.00000,-23.72852,0.70549,1.18198
2020.00000,70.00100,-80.00000,10.00000,-28.51359,0.71363,1.08610
2020.00000,70.00100,-75.00000,10.00000,-31.55534,0.68773,0.99317
2020.00000,70.00100,-70.00000,10.00000,-33.11948,0.64773,0.91124
2020.00000,70.00100,-65.00000,10.00000,-33.51251,0.60476,0.84243
2020.00000,70.00100,-60.00000,10.00000,-33.00446,0.56392,0.78603
2020.00000,70.00100,-55.00000,10.00000,-31.81069,0.52709,0.74039
2020.00000,70.00100,-50.00000,10.00000,-30.09654,0.49459,0.70371
2020.00000,70.00100,-45.00000,10.00000,-27.98759,0.46614,0.67435
2020.00000,70.00100,-40.00000,10.00000,-25.57949,0.44121,0.65095
2020.00000,70.00100,-35.00000,10.00000,-22.94586,0.41924,0.63241
2020.00000,70.00100,-30.00000,10.00000,-20.14419,0.39970,0.61783
2020.00000,70.00100,-25.00000,10.00000,-17.22017,0.38215,0.60651
2020.00000,70.00100,-20.00000,10.00000,-14.21076,0.36626,0.59789
2020.00000,70.00100,-15.00000,10.00000,-11.14633,0.35177,0.59151
2020.00000,70.00100,-10.00000,10.00000,-8.05203,0.33850,0.58702
2020.00000,70.00100,-5.00000,10.00000,-4.94888,0.32631,0.58414
2020.00000,70.00100,0.00000,10.00000,-1.85448,0.31512,0.58265
2020.00000,70.00100,5.00000,10.00000,1.21606,0.30480,0.58241
2020.00000,70.00100,10.00000,10.00000,4.24912,0.29519,0.58332
2020.00000,70.00100,15.00000,10.00000,7.23120,0.28608,0.58536
2020.00000,70.00100,20.00000,10.00000,10.14734,0.27720,0.58858
2020.00000,70.00100,25.00000,10.00000,12.97943,0.26824,0.59312
2020.00000,70.00100,30.00000,10.00000,15.70441,0.25882,0.59919
2020.00000,70.00100,35.00000,10.00000,18.29258,0.24856,0.60708
2020.00000,70.00100,40.00000,10.00000,20.70600,0.23700,0.61720
2020.00000,70.00100,45.00000,10.00000,22.89659,0.22361,0.63005
2020.00000,70.00100,50.00000,10.00000,24.80400,0.20767,0.64623
2020.00000,70.00100,55.00000,10.00000,26.35276,0.18824,0.66647
2020.00000,70.00100,60.00000,10.00000,27.44861,0.16404,0.69155
2020.00000,70.00100,65.00000,10.00000,27.97430,0.13338,0.72227
2020.00000,70.00100,70.00000,10.00000,27.78597,0.09416,0.75926
2020.00000,70.00100,75.00000,10.00000,26.71392,0.04412,0.80260
2020.00000,70.00100,80.00000,10.00000,24.57526,-0.01838,0.85117
2020.00000,70.00100,85.00000,10.00000,21.21257,-0.09269,0.90161
2020.00000,70.00100,90.00000,10.00000,16.57377,-0.17325,0.94734
2020.00000,70.00100,95.00000,10.00000,10.82630,-0.24776,0.97894
2020.00000,70.00100,100.00000,10.00000,4.43636,-0.30032,0.98733
2020.00000,70.00100,105.00000,10.00000,-1.90237,-0.32065,0.96906
2020.00000,70.00100,110.00000,10.00000,-7.50625,-0.31148,0.92887
2020.00000,70.00100,115.00000,10.00000,-11.93238,-0.28540,0.87647
2020.00000,70.00100,120.00000,10.00000,-15.03790,-0.25592,0.82125
2020.00000,70.00100,125.00000,10.00000,-16.89465,-0.23200,0.76943
2020.00000,70.00100,130.00000,10.00000,-17.67521,-0.21774,0.72395
2020.00000,70.00100,135.00000,10.00000,-17.57504,-0.21404,0.68566
2020.00000,70.00100,140.00000,10.00000,-16.77498,-0.22012,0.65429
2020.00000,70.00100,145.00000,10.00000,-15.42886,-0.23450,0.62913
2020.00000,70.00100,150.00000,10.00000,-13.66264,-0.25538,0.60938
2020.00000,70.00100,155.00000,10.00000,-11.57778,-0.28087,0.59430
2020.00000,70.00100,160.00000,10.00000,-9.25559,-0.30907,0.58327
2020.00000,70.00100,165.00000,10.00000,-6.76139,-0.33816,0.57581
2020.00000,70.00100,170.00000,10.00000,-4.14825,-0.36644,0.57159
2020.00000,70.00100,175.00000,10.00000,-1.46025,-0.39243,0.57038
2020.00000,70.00100,180.00000,10.00000,1.26452,-0.41493,0.57210
2020.00000,65.00100,-180.00000,10.00000,1.76989,-0.30835,0.46496
2020.00000,65.00100,-175.00000,10.00000,4.38111,-0.32419,0.46811
2020.00000,65.00100,-170.00000,10.00000,6.95534,-0.33408,0.47303
2020.00000,65.00100,-165.00000,10.00000,9.45713,-0.33797,0.47987
2020.00000,65.00100,-160.00000,10.00000,11.84726,-0.33622,0.48885
2020.00000,65.00100,-155.00000,10.00000,14.08109,-0.32948,0.50029
2020.00000,65.00100,-150.00000,10.00000,16.10677,-0.31856,0.51457
2020.00000,65.00100,-145.00000,10.00000,17.86311,-0.30425,0.53219
2020.00000,65.00100,-140.00000,10.00000,19.27656,-0.28714,0.55376
2020.00000,65.00100,-135.00000,10.00000,20.25700,-0.26744,0.57996
2020.00000,65.00100,-130.00000,10.00000,20.69224,-0.24473,0.61155
2020.00000,65.00100,-125.00000,10.00000,20.44208,-0.21769,0.64920
2020.00000,65.00100,-120.00000,10.00000,19.33486,-0.18371,0.69325
2020.00000,65.00100,-115.00000,10.00000,17.17381,-0.13856,0.74305
2020.00000,65.00100,-110.00000,10.00000,13.76827,-0.07670,0.79601
2020.00000,65.00100,-105.00000,10.00000,9.01097,0.00670,0.84639
2020.00000,65.00100,-100.00000,10.00000,3.00786,0.11100,0.88493
2020.00000,65.00100,-95.00000,10.00000,-3.80083,0.22477,0.90153
2020.00000,65.00100,-90.00000,10.00000,-10.67343,0.32758,0.89095
2020.00000,65.00100,-85.00000,10.00000,-16.82374,0.40188,0.85673
2020.00000,65.00100,-80.00000,10.00000,-21.71830,0.44298,0.80866
2020.00000,65.00100,-75.00000,10.00000,-25.17654,0.45717,0.75682
2020.00000,65.00100,-70.00000,10.00000,-27.27702,0.45409,0.70790
2020.00000,65.00100,-65.00000,10.00000,-28.21782,0.44174,0.66509
2020.00000,65.00100,-60.00000,10.00000,-28.22114,0.42534,0.62920
2020.00000,65.00100,-55.00000,10.00000,-27.48889,0.40787,0.59990
2020.00000,65.00100,-50.00000,10.00000,-26.18924,0.39083,0.57638
2020.00000,65.00100,-45.00000,10.00000,-24.45688,0.37491,0.55772
2020.00000,65.00100,-40.00000,10.00000,-22.39799,0.36026,0.54309
2020.00000,65.00100,-35.00000,10.00000,-20.09616,0.34680,0.53177
2020.00000,65.00100,-30.00000,10.00000,-17.61775,0.33431,0.52317
2020.00000,65.00100,-25.00000,10.00000,-15.01642,0.32253,0.51679
2020.00000,65.00100,-20.00000,10.00000,-12.33644,0.31125,0.51224
2020.00000,65.00100,-15.00000,10.00000,-9.61490,0.30033,0.50921
2020.00000,65.00100,-10.00000,10.00000,-6.88279,0.28974,0.50741
2020.00000,65.00100,-5.00000,10.00000,-4.16533,0.27953,0.50662
2020.00000,65.00100,0.00000,10.00000,-1.48201,0.26978,0.50664
2020.00000,65.00100,5.00000,10.00000,1.15305,0.26051,0.50733
2020.00000,65.00100,10.00000,10.00000,3.73001,0.25167,0.50856
2020.00000,65.00100,15.00000,10.00000,6.24111,0.24308,0.51027
2020.00000,65.00100,20.00000,10.00000,8.67789,0.23445,0.51245
2020.00000,65.00100,25.00000,10.00000,11.02790,0.22542,0.51516
2020.00000,65.00100,30.00000,10.00000,13.27182,0.21561,0.51852
2020.00000,65.00100,35.00000,10.00000,15.38117,0.20464,0.52272
2020.00000,65.00100,40.00000,10.00000,17.31691,0.19215,0.52800
2020.00000,65.00100,45.00000,10.00000,19.02859,0.17773,0.53467
2020.00000,65.00100,50.00000,10.00000,20.45379,0.16080,0.54309
2020.00000,65.00100,55.00000,10.00000,21.51751,0.14055,0.55362
2020.00000,65.00100,60.00000,10.00000,22.13150,0.11586,0.56662
2020.00000,65.00100,65.00000,10.00000,22.19400,0.08533,0.58236
2020.00000,65.00100,70.00000,10.00000,21.59188,0.04751,0.60088
2020.00000,65.00100,75.00000,10.00000,20.20810,0.00139,0.62177
2020.00000,65.00100,80.00000,10.00000,17.94014,-0.05270,0.64389
2020.00000,65.00100,85.00000,10.00000,14.73494,-0.11178,0.66506
2020.00000,65.00100,90.00000,10.00000,10.64081,-0.16925,0.68199
2020.00000,65.00100,95.00000,10.00000,5.85915,-0.21541,0.69092
2020.00000,65.00100,100.00000,10.00000,0.75603,-0.24107,0.68896
2020.00000,65.00100,105.00000,10.00000,-4.20378,-0.24249,0.67565
2020.00000,65.00100,110.00000,10.00000,-8.58260,-0.22374,0.65329
2020.00000,65.00100,115.00000,10.00000,-12.08024,-0.19400,0.62580
2020.00000,65.00100,120.00000,10.00000,-14.56905,-0.16282,0.59702
